NUM_CAMPS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
76,586,555,1141,1209.160927,0.981953
76,594,557,1151,1218.365781,0.982240
76,586,566,1152,1215.446518,0.983319
76,580,549,1129,1194.441807,0.983031
76,584,557,1141,1207.780501,0.982169
77,592,559,1151,1217.897499,0.981478
77,595,567,1162,1223.290400,0.984032
77,590,559,1149,1215.963875,0.981619
77,591,563,1154,1220.338762,0.984529
77,592,560,1152,1221.340155,0.980058
77,595,559,1154,1228.266032,0.978994
77,597,564,1161,1233.666466,0.978923
77,588,555,1143,1211.524974,0.982187
77,593,558,1151,1223.871189,0.979632
77,590,556,1146,1218.738566,0.979349
77,589,561,1150,1219.403266,0.980839
77,582,558,1140,1207.255374,0.983394
77,596,562,1158,1228.995857,0.981690
77,599,566,1165,1235.587460,0.980484
77,595,564,1159,1228.207039,0.982187
77,597,557,1154,1228.266032,0.978284
77,598,560,1158,1235.696933,0.977361
77,593,563,1156,1226.503727,0.980342
77,596,563,1159,1226.915258,0.981549
77,585,559,1144,1210.763407,0.982116
78,598,572,1170,1240.479834,0.983396
78,601,576,1177,1243.744300,0.983887
78,598,569,1167,1235.372145,0.981295
78,599,566,1165,1235.086898,0.982906
78,592,567,1159,1227.722894,0.982135
78,600,569,1169,1240.894326,0.979753
78,600,573,1173,1239.517471,0.983607
78,603,574,1177,1245.403855,0.982065
78,597,568,1165,1235.453938,0.982766
78,598,570,1168,1233.594673,0.983396
78,603,578,1181,1248.525700,0.982836
78,603,579,1182,1248.935376,0.982065
78,603,573,1176,1245.546041,0.980944
78,596,571,1167,1236.105521,0.981575
78,602,576,1178,1247.016612,0.981995
78,601,575,1176,1245.546041,0.982346
78,597,569,1166,1232.211742,0.982836
78,600,573,1173,1239.792817,0.982976
78,592,563,1155,1220.225742,0.983887
78,602,577,1179,1247.890108,0.982626
79,609,581,1190,1257.957736,0.982292
79,611,583,1194,1263.572066,0.980563
79,614,587,1201,1270.979943,0.982569
79,604,577,1181,1249.723101,0.983192
79,606,579,1185,1253.038692,0.982569
79,606,572,1178,1249.658497,0.981670
79,610,582,1192,1257.680922,0.985474
79,612,582,1194,1266.910679,0.982984
79,613,587,1200,1270.107621,0.982569
79,610,582,1192,1261.086279,0.983883
79,598,576,1174,1239.322234,0.983468
79,613,583,1196,1263.284284,0.983676
79,608,582,1190,1258.509876,0.983330
79,611,578,1189,1260.402772,0.982085
79,603,574,1177,1246.037566,0.982431
79,605,579,1184,1253.907260,0.982707
79,599,580,1179,1243.057395,0.983607
79,606,576,1182,1251.697480,0.981946
79,608,583,1191,1261.228172,0.982638
79,608,583,1191,1259.843931,0.983814
80,611,588,1199,1267.848321,0.983607
80,610,581,1191,1260.117077,0.982582
80,611,579,1190,1257.514075,0.984085
80,613,582,1195,1266.179344,0.981421
80,609,585,1194,1262.105415,0.984221
80,613,588,1201,1269.871443,0.983128
80,614,594,1208,1272.860227,0.983128
80,614,587,1201,1267.765520,0.983607
80,614,585,1199,1271.614025,0.981079
80,617,588,1205,1273.732852,0.981216
80,617,592,1209,1279.809111,0.982036
80,611,579,1190,1260.790274,0.981831
80,611,583,1194,1262.014295,0.982445
80,615,587,1202,1275.812369,0.980328
80,607,582,1189,1260.825728,0.983197
80,613,584,1197,1265.733478,0.984153
80,618,589,1207,1277.322539,0.983470
80,610,582,1192,1261.631001,0.980738
80,613,581,1194,1268.424643,0.979781
80,623,591,1214,1281.950375,0.982719
81,630,596,1226,1298.720646,0.982460
81,619,590,1209,1280.986919,0.980976
81,623,591,1214,1286.652510,0.979829
81,621,589,1210,1280.947722,0.982730
81,612,583,1195,1267.240306,0.981313
81,625,591,1216,1287.667381,0.982460
81,624,591,1215,1285.139503,0.984146
81,621,594,1215,1284.589515,0.984281
81,626,591,1217,1290.385622,0.982460
81,622,595,1217,1287.346821,0.982662
81,623,590,1213,1287.525886,0.981920
81,622,601,1223,1291.941918,0.983337
81,613,580,1193,1264.305355,0.980503
81,625,592,1217,1290.385622,0.982595
81,616,586,1202,1277.405076,0.978682
81,619,585,1204,1276.510407,0.980436
81,614,585,1199,1272.665736,0.979761
81,625,598,1223,1295.913146,0.981245
81,621,595,1216,1285.188449,0.984416
81,623,592,1215,1287.344174,0.982325
82,630,606,1236,1303.677233,0.984806
82,621,595,1216,1284.749419,0.983007
82,624,589,1213,1289.478464,0.979675
82,626,592,1218,1291.591266,0.981541
82,627,595,1222,1294.095413,0.981807
82,624,601,1225,1298.096886,0.981874
82,631,601,1232,1302.204128,0.984340
82,630,605,1235,1306.571489,0.982340
82,629,598,1227,1299.390402,0.981941
82,623,591,1214,1286.622219,0.983140
82,629,590,1219,1294.572824,0.981341
82,620,596,1216,1285.201859,0.983740
82,624,597,1221,1291.031990,0.983806
82,627,599,1226,1297.415797,0.983473
82,620,592,1212,1283.867853,0.981874
82,626,599,1225,1299.014204,0.981008
82,630,595,1225,1298.830637,0.982007
82,636,603,1239,1314.696224,0.981074
82,621,594,1215,1287.500177,0.981341
82,619,594,1213,1289.569819,0.979008
83,637,604,1241,1317.781669,0.979590
83,637,604,1241,1312.277151,0.983870
83,640,602,1242,1323.562618,0.978932
83,633,599,1232,1306.398213,0.982224
83,636,604,1240,1312.590424,0.982882
83,636,607,1243,1316.316461,0.981500
83,631,597,1228,1304.889604,0.979261
83,631,601,1232,1305.031592,0.981829
83,635,602,1237,1311.333961,0.983080
83,639,605,1244,1315.815877,0.980907
83,627,598,1225,1298.703497,0.980578
83,631,607,1238,1309.287147,0.982158
83,642,611,1253,1326.074206,0.982224
83,631,608,1239,1309.797536,0.983277
83,634,607,1241,1313.374373,0.982224
83,636,602,1238,1312.119322,0.980644
83,635,605,1240,1311.402312,0.981631
83,632,595,1227,1305.836813,0.978669
83,628,598,1226,1300.308219,0.981171
83,637,611,1248,1318.577629,0.982817
84,637,611,1248,1319.140205,0.984973
84,642,614,1256,1327.870151,0.982566
84,633,611,1244,1320.633149,0.981069
84,634,603,1237,1311.119355,0.982631
84,641,614,1255,1326.083310,0.983281
84,636,610,1246,1315.578817,0.982566
84,651,621,1272,1347.287535,0.981785
84,636,609,1245,1312.539606,0.984517
84,642,612,1254,1332.906099,0.979443
84,642,613,1255,1325.445551,0.984517
84,643,611,1254,1327.764706,0.984192
84,636,610,1246,1319.566793,0.981525
84,646,613,1259,1332.783417,0.981655
84,632,603,1235,1313.527987,0.977557
84,636,614,1250,1320.074196,0.984127
84,630,604,1234,1304.970281,0.983607
84,648,618,1266,1339.547907,0.982371
84,641,618,1259,1331.957880,0.985818
84,642,609,1251,1321.856750,0.981915
84,638,608,1246,1321.661054,0.980939
85,641,616,1257,1332.014102,0.981806
85,647,617,1264,1344.193615,0.978464
85,638,610,1248,1325.547286,0.980585
85,641,613,1254,1325.133832,0.982257
85,646,620,1266,1338.632996,0.983414
85,638,619,1257,1326.861767,0.983735
85,652,620,1272,1347.083333,0.982321
85,640,616,1256,1331.045102,0.981292
85,644,614,1258,1334.073493,0.980456
85,650,622,1272,1347.083333,0.980714
85,636,609,1245,1319.477754,0.981549
85,648,624,1272,1340.875576,0.984314
85,645,615,1260,1330.931685,0.982707
85,644,612,1256,1329.686245,0.981999
85,643,609,1252,1330.886353,0.980135
85,644,612,1256,1332.770312,0.981806
85,648,624,1272,1342.786563,0.983221
85,640,607,1247,1324.937500,0.979621
85,644,619,1263,1336.369295,0.982449
85,651,613,1264,1343.367040,0.980842
86,654,627,1281,1354.591010,0.983416
86,663,628,1291,1366.358978,0.982844
86,650,620,1270,1345.309282,0.981827
86,655,620,1275,1350.696688,0.981446
86,657,623,1280,1348.550007,0.984687
86,657,622,1279,1355.938161,0.982781
86,652,617,1269,1341.270786,0.984560
86,648,620,1268,1344.004849,0.982971
86,654,626,1280,1349.453376,0.983734
86,653,618,1271,1345.010624,0.982399
86,648,622,1270,1343.952394,0.982781
86,650,631,1281,1349.874657,0.984496
86,653,629,1282,1351.742999,0.984814
86,656,624,1280,1357.089733,0.981383
86,657,629,1286,1359.878250,0.983162
86,644,623,1267,1342.583221,0.980048
86,655,620,1275,1347.341033,0.983543
86,660,625,1285,1361.290388,0.983225
86,650,622,1272,1349.790034,0.982844
86,655,624,1279,1353.203496,0.982844
87,662,631,1293,1368.467261,0.984926
87,656,630,1286,1357.269208,0.983355
87,664,633,1297,1374.619691,0.982476
87,657,624,1281,1359.744050,0.980215
87,664,628,1292,1369.867608,0.982350
87,660,625,1285,1362.899540,0.982162
87,657,631,1288,1364.172964,0.980969
87,661,624,1285,1365.537645,0.979147
87,669,628,1297,1382.997589,0.977263
87,653,624,1277,1351.623255,0.983293
87,657,628,1285,1360.362059,0.982225
87,659,632,1291,1370.084722,0.979524
87,666,629,1295,1370.675110,0.982036
87,660,628,1288,1368.908411,0.979587
87,669,633,1302,1379.643394,0.980026
87,660,632,1292,1368.864843,0.982664
87,657,633,1290,1364.929222,0.981157
87,660,631,1291,1369.445733,0.982350
87,659,623,1282,1363.077468,0.979901
87,660,627,1287,1366.659574,0.980529
88,663,638,1301,1374.396746,0.984290
88,664,637,1301,1375.479517,0.983607
88,666,640,1306,1385.313134,0.980874
88,671,641,1312,1386.836101,0.982799
88,668,632,1300,1380.676647,0.979819
88,673,637,1310,1386.633364,0.983544
88,662,635,1297,1371.610717,0.983979
88,667,645,1312,1385.472000,0.982861
88,672,644,1316,1393.717217,0.981247
88,678,646,1324,1398.694306,0.983296
88,674,641,1315,1395.963085,0.982116
88,670,631,1301,1381.374299,0.980129
88,663,633,1296,1373.077895,0.981371
88,669,638,1307,1381.823004,0.982178
88,658,633,1291,1365.265563,0.982986
88,667,642,1309,1380.131989,0.983731
88,660,633,1293,1366.931793,0.982365
88,678,639,1317,1398.639409,0.981557
88,675,635,1310,1389.830687,0.982178
88,672,641,1313,1386.891775,0.982613
89,669,646,1315,1390.198948,0.984036
89,675,658,1333,1405.214951,0.984466
89,681,653,1334,1409.919403,0.983054
89,676,650,1326,1402.283099,0.981642
89,684,647,1331,1412.891677,0.982010
89,673,648,1321,1392.925482,0.982563
89,675,643,1318,1396.634092,0.981580
89,680,648,1328,1404.763006,0.982931
89,678,646,1324,1402.444589,0.983115
89,673,645,1318,1393.551415,0.982194
89,677,643,1320,1399.755192,0.981765
89,680,656,1336,1409.380918,0.985142
89,683,649,1332,1411.193911,0.982931
89,672,643,1315,1397.182138,0.980414
89,682,648,1330,1407.975951,0.982256
89,679,656,1335,1407.870047,0.984528
89,683,649,1332,1412.204400,0.982870
89,676,640,1316,1397.515290,0.981642
89,675,643,1318,1393.370505,0.982808
89,672,640,1312,1388.740105,0.984405
90,677,648,1325,1404.024320,0.982271
90,681,652,1333,1410.958226,0.981906
90,684,649,1333,1412.592330,0.982453
90,673,650,1323,1401.544349,0.982635
90,677,644,1321,1401.137944,0.981724
90,685,646,1331,1409.747267,0.981967
90,683,646,1329,1409.804843,0.982149
90,681,652,1333,1410.323762,0.983303
90,685,659,1344,1418.953846,0.984942
90,681,654,1335,1411.261232,0.983121
90,677,652,1329,1404.107383,0.985003
90,690,658,1348,1427.202366,0.983242
90,681,651,1332,1411.169433,0.981542
90,683,649,1332,1416.454029,0.978871
90,687,656,1343,1419.353824,0.983424
90,677,651,1328,1406.208049,0.983242
90,684,653,1337,1415.465064,0.982271
90,684,661,1345,1417.828341,0.984517
90,683,651,1334,1411.835240,0.983303
90,678,654,1332,1405.473765,0.984639
91,681,653,1334,1412.635254,0.982766
91,683,653,1336,1414.213577,0.980904
91,685,657,1342,1425.366796,0.979763
91,685,660,1345,1420.940494,0.983186
91,684,658,1342,1424.912395,0.981625
91,690,664,1354,1436.737734,0.981024
91,686,656,1342,1418.581059,0.984747
91,681,653,1334,1412.635254,0.980604
91,683,652,1335,1413.155034,0.982526
91,692,659,1351,1430.182633,0.983426
91,685,661,1346,1419.385638,0.984447
91,688,660,1348,1424.200228,0.982886
91,680,643,1323,1408.870636,0.978082
91,695,663,1358,1437.136121,0.982886
91,691,661,1352,1427.792251,0.983306
91,686,661,1347,1426.401564,0.983066
91,691,666,1357,1434.254950,0.982526
91,689,661,1350,1427.218766,0.984687
91,684,651,1335,1413.784102,0.983066
91,694,660,1354,1430.811727,0.983607
92,702,672,1374,1454.152879,0.983131
92,696,668,1364,1443.115943,0.983131
92,694,662,1356,1437.271216,0.983072
92,699,665,1364,1444.114199,0.983072
92,697,666,1363,1443.690972,0.982597
92,704,672,1376,1457.460585,0.982597
92,700,671,1371,1449.428948,0.981943
92,698,664,1362,1440.547305,0.983607
92,697,669,1366,1440.344210,0.984794
92,694,671,1365,1441.818182,0.982953
92,698,662,1360,1440.604002,0.982300
92,700,668,1368,1444.533869,0.983607
92,695,656,1351,1432.873630,0.980162
92,699,669,1368,1448.895823,0.983607
92,699,665,1364,1445.386707,0.981825
92,703,676,1379,1456.606061,0.983250
92,702,670,1372,1447.758822,0.984082
92,694,667,1361,1442.207704,0.980577
92,698,666,1364,1444.659285,0.982894
92,696,662,1358,1433.524860,0.985507
93,698,661,1359,1441.227630,0.983195
93,702,671,1373,1455.167954,0.982255
93,698,669,1367,1448.448076,0.982196
93,706,669,1375,1459.286917,0.983019
93,703,671,1374,1451.887868,0.982314
93,700,669,1369,1450.296359,0.982373
93,705,675,1380,1460.585821,0.983136
93,701,661,1362,1447.475834,0.979846
93,704,673,1377,1458.953060,0.981256
93,708,673,1381,1465.289214,0.980904
93,706,665,1371,1458.224423,0.980316
93,704,676,1380,1459.859523,0.984018
93,706,671,1377,1456.052377,0.983959
93,704,665,1369,1454.097922,0.980786
93,716,682,1398,1476.973245,0.983254
93,704,673,1377,1456.504848,0.983724
93,701,677,1378,1454.489085,0.984547
93,701,669,1370,1452.169283,0.980727
93,698,666,1364,1446.530160,0.980669
93,705,672,1377,1458.136075,0.982784
94,709,673,1382,1461.974294,0.982153
94,706,674,1380,1464.722651,0.980409
94,711,680,1391,1470.952358,0.983490
94,721,678,1399,1484.889122,0.980932
94,714,674,1388,1477.681396,0.978491
94,717,679,1396,1476.875277,0.984362
94,704,676,1380,1463.007519,0.981339
94,716,681,1397,1484.598381,0.981049
94,709,683,1392,1473.187154,0.982037
94,706,673,1379,1464.926697,0.979944
94,714,681,1395,1480.369525,0.981572
94,705,678,1383,1459.710762,0.984827
94,713,677,1390,1473.064317,0.983781
94,714,679,1393,1473.973427,0.983490
94,708,682,1390,1469.894879,0.983781
94,708,676,1384,1464.900812,0.982095
94,717,683,1400,1483.844732,0.982793
94,708,674,1382,1460.088687,0.984420
94,708,668,1376,1461.739764,0.981863
94,712,674,1386,1473.454793,0.979654
95,721,691,1412,1491.893764,0.983664
95,720,684,1404,1490.506839,0.980788
95,719,688,1407,1484.806058,0.986022
95,719,686,1405,1490.294387,0.981766
95,715,683,1398,1482.145993,0.983089
95,713,682,1395,1479.597035,0.981076
95,715,677,1392,1473.358904,0.983261
95,713,686,1399,1477.798943,0.983434
95,716,688,1404,1484.343225,0.983031
95,717,679,1396,1482.647688,0.982801
95,718,684,1402,1486.024265,0.980788
95,715,685,1400,1483.813936,0.981938
95,721,681,1402,1487.203002,0.981766
95,717,681,1398,1480.881672,0.982974
95,722,686,1408,1488.029179,0.984814
95,718,697,1415,1495.427052,0.984642
95,716,693,1409,1488.814502,0.983031
95,715,688,1403,1483.376209,0.982111
95,717,688,1405,1488.840973,0.982686
95,718,675,1393,1481.633833,0.979638
96,719,688,1407,1487.971105,0.982582
96,730,694,1424,1507.764706,0.983436
96,718,689,1407,1487.075923,0.984005
96,719,688,1407,1489.944304,0.981557
96,725,693,1418,1502.407816,0.981444
96,722,692,1414,1494.654152,0.985428
96,727,694,1421,1506.313160,0.981956
96,717,683,1400,1485.038039,0.980533
96,736,694,1430,1516.310961,0.981842
96,721,691,1412,1494.338313,0.984403
96,717,692,1409,1491.792443,0.981728
96,731,694,1425,1507.188441,0.982639
96,716,682,1398,1482.111158,0.981557
96,727,686,1413,1499.008696,0.982696
96,719,689,1408,1490.194831,0.982525
96,724,695,1419,1498.586835,0.984062
96,727,699,1426,1510.337493,0.981444
96,726,686,1412,1497.043814,0.983094
96,722,695,1417,1500.714734,0.983151
96,723,694,1417,1501.438842,0.982354
97,728,697,1425,1508.268738,0.982818
97,741,702,1443,1529.600681,0.983438
97,732,701,1433,1516.464946,0.981579
97,736,706,1442,1526.353131,0.983043
97,733,696,1429,1513.314581,0.981071
97,736,697,1433,1517.460061,0.982480
97,725,693,1418,1502.023989,0.982818
97,736,703,1439,1521.635134,0.984283
97,740,708,1448,1533.710126,0.982424
97,736,698,1434,1520.968810,0.981522
97,724,695,1419,1504.789354,0.982480
97,734,706,1440,1521.695440,0.983212
97,729,698,1427,1512.008416,0.981804
97,722,695,1417,1499.622429,0.982593
97,734,695,1429,1516.481078,0.982536
97,738,700,1438,1524.482680,0.983043
97,736,703,1439,1523.359315,0.983945
97,725,688,1413,1500.398576,0.980846
97,740,703,1443,1528.049454,0.981691
97,733,700,1433,1514.118036,0.985015
98,742,706,1448,1533.055788,0.983607
98,742,708,1450,1534.086485,0.983830
98,748,710,1458,1543.278758,0.983049
98,744,705,1449,1537.654793,0.980874
98,743,700,1443,1528.664540,0.983160
98,746,704,1450,1539.262460,0.981599
98,742,704,1446,1530.486544,0.983160
98,736,706,1442,1525.532563,0.983439
98,740,705,1445,1530.873700,0.982659
98,733,699,1432,1513.703171,0.984499
98,739,708,1447,1527.488257,0.983997
98,720,694,1414,1495.469482,0.983105
98,734,703,1437,1518.809406,0.984053
98,743,707,1450,1536.170841,0.982770
98,731,700,1431,1512.022271,0.984945
98,736,700,1436,1526.026547,0.980930
98,740,703,1443,1527.131004,0.984331
98,737,711,1448,1526.118477,0.982937
98,737,703,1440,1530.277317,0.980540
98,733,701,1434,1517.158634,0.983718
99,746,708,1454,1541.285940,0.981509
99,747,709,1456,1545.395278,0.981564
99,747,706,1453,1540.045691,0.983220
99,743,707,1450,1538.576198,0.980681
99,741,710,1451,1531.564146,0.982392
99,736,710,1446,1530.924614,0.981178
99,751,716,1467,1553.975267,0.981288
99,746,707,1453,1541.217857,0.983496
99,742,705,1447,1530.194898,0.984766
99,748,707,1455,1544.786392,0.980350
99,742,708,1450,1539.207242,0.981123
99,742,712,1454,1542.368874,0.982227
99,743,707,1450,1540.470885,0.980736
99,747,714,1461,1547.348123,0.983386
99,742,713,1455,1540.633255,0.981454
99,741,706,1447,1537.554194,0.980074
99,745,711,1456,1544.490427,0.982392
99,742,702,1444,1533.107595,0.981454
99,747,711,1458,1543.629383,0.982116
99,751,716,1467,1550.982668,0.982061
100,755,726,1481,1563.443900,0.983880
100,753,721,1474,1558.481627,0.981202
100,757,707,1464,1559.804378,0.977650
100,749,707,1456,1544.715636,0.981257
100,750,717,1467,1550.184779,0.983934
100,753,715,1468,1550.793742,0.983825
100,755,712,1467,1558.644914,0.981093
100,750,718,1468,1556.183746,0.982459
100,751,719,1470,1556.770833,0.982459
100,750,710,1460,1551.117562,0.980383
100,743,709,1452,1538.064367,0.982732
100,751,712,1463,1557.107130,0.980273
100,760,726,1486,1568.179459,0.985137
100,757,721,1478,1570.240929,0.979454
100,757,718,1475,1559.809304,0.983333
100,751,721,1472,1561.600000,0.980000
100,750,711,1461,1554.888049,0.980055
100,753,719,1472,1562.687087,0.980765
100,752,715,1467,1553.953461,0.981858
100,749,719,1468,1554.472862,0.984317
101,758,725,1483,1572.051445,0.981551
101,755,725,1480,1569.681529,0.981929
101,755,730,1485,1569.849863,0.982633
101,757,728,1485,1566.177175,0.982903
101,764,726,1490,1580.922503,0.980847
101,761,724,1485,1576.069767,0.981875
101,754,725,1479,1562.166810,0.983823
101,754,714,1468,1559.191127,0.981172
101,763,725,1488,1576.447552,0.982741
101,759,725,1484,1572.029574,0.982362
101,759,720,1479,1569.611679,0.979765
101,758,721,1479,1569.791949,0.980523
101,762,730,1492,1577.791280,0.983228
101,754,721,1475,1567.707016,0.980955
101,765,728,1493,1581.744755,0.982200
101,757,725,1482,1572.524600,0.980306
101,764,724,1488,1580.615172,0.981821
101,762,729,1491,1576.643572,0.983985
101,754,720,1474,1562.331804,0.981442
101,750,724,1474,1555.552244,0.984580
102,772,732,1504,1592.560926,0.982749
102,767,734,1501,1590.737864,0.982053
102,764,723,1487,1579.847572,0.979535
102,762,730,1492,1580.481925,0.982589
102,772,737,1509,1600.124638,0.982160
102,767,732,1499,1590.605082,0.980392
102,768,728,1496,1589.500000,0.980553
102,761,727,1488,1575.708175,0.983339
102,762,733,1495,1578.017982,0.984999
102,764,729,1493,1583.068507,0.983071
102,759,727,1486,1572.519757,0.982857
102,755,722,1477,1564.858781,0.981571
102,763,731,1494,1583.049728,0.982482
102,760,730,1490,1577.110292,0.983232
102,764,732,1496,1581.040426,0.983446
102,765,721,1486,1575.198819,0.981624
102,766,736,1502,1590.262734,0.981839
102,760,726,1486,1573.947455,0.982803
102,768,737,1505,1595.701789,0.981517
102,764,732,1496,1583.012245,0.983821
103,768,737,1505,1594.230921,0.983129
103,778,743,1521,1611.994883,0.981909
103,772,732,1504,1592.366230,0.981591
103,774,735,1509,1599.007252,0.981431
103,776,730,1506,1600.777872,0.980795
103,772,734,1506,1593.052023,0.982439
103,767,738,1505,1592.888146,0.983129
103,779,744,1523,1613.479485,0.982280
103,769,739,1508,1595.257156,0.981909
103,777,744,1521,1612.266843,0.980901
103,776,733,1509,1600.086690,0.982599
103,777,739,1516,1604.981128,0.983607
103,775,739,1514,1606.382550,0.982121
103,784,741,1525,1616.688695,0.981378
103,776,741,1517,1603.068509,0.983766
103,778,734,1512,1607.427411,0.981060
103,774,731,1505,1595.217061,0.981697
103,764,736,1500,1587.239656,0.981697
103,773,735,1508,1597.139518,0.982015
103,776,744,1520,1608.673779,0.984190
104,782,748,1530,1618.529265,0.983607
104,782,743,1525,1618.547847,0.980191
104,779,740,1519,1610.652850,0.982030
104,782,742,1524,1616.224674,0.982293
104,786,743,1529,1619.992652,0.982346
104,792,745,1537,1631.556919,0.982188
104,781,745,1526,1615.644860,0.983607
104,780,742,1522,1618.522881,0.980349
104,780,740,1520,1610.905446,0.982503
104,773,741,1514,1604.367929,0.981242
104,783,745,1528,1617.672359,0.982398
104,777,746,1523,1615.614291,0.979981
104,781,743,1524,1614.874896,0.982346
104,774,738,1512,1602.337769,0.982293
104,773,742,1515,1603.463463,0.983134
104,780,740,1520,1608.129412,0.983554
104,780,745,1525,1620.174165,0.982661
104,774,745,1519,1610.024950,0.981873
104,780,740,1520,1608.665962,0.983712
104,782,748,1530,1620.150225,0.983449
105,788,747,1535,1628.569654,0.983138
105,789,756,1545,1631.880772,0.984595
105,791,760,1551,1641.918627,0.981889
105,785,750,1535,1627.132179,0.982097
105,787,752,1539,1629.753927,0.983555
105,790,746,1536,1633.147410,0.982045
105,788,758,1546,1635.994603,0.983607
105,789,748,1537,1628.982625,0.982826
105,785,745,1530,1622.369075,0.981369
105,794,756,1550,1641.674016,0.982774
105,776,743,1519,1612.841079,0.979443
105,789,756,1545,1633.227430,0.983919
105,784,747,1531,1624.774384,0.982253
105,789,750,1539,1632.002483,0.981993
105,777,739,1516,1609.122245,0.981317
105,789,753,1542,1633.110842,0.983034
105,784,747,1531,1622.534058,0.981213
105,785,749,1534,1627.149324,0.980952
105,785,743,1528,1622.217802,0.980744
105,787,749,1536,1629.540636,0.982566
106,795,759,1554,1643.557712,0.984431
106,791,761,1552,1640.637384,0.984122
106,788,759,1547,1636.332734,0.982576
106,792,760,1552,1643.054958,0.982936
106,794,765,1559,1647.677999,0.983246
106,793,755,1548,1635.517647,0.984225
106,791,760,1551,1642.265175,0.982782
106,793,756,1549,1638.537572,0.984483
106,798,762,1560,1650.713506,0.983607
106,793,759,1552,1639.297359,0.984844
106,794,756,1550,1644.078084,0.982679
106,790,755,1545,1636.358722,0.981699
106,792,760,1552,1641.890052,0.982936
106,798,763,1561,1654.208031,0.982163
106,785,756,1541,1630.430784,0.983297
106,787,755,1542,1633.092160,0.984225
106,793,751,1544,1637.266277,0.982885
106,802,756,1558,1653.739207,0.982369
106,795,752,1547,1641.883570,0.981854
106,787,759,1546,1637.596680,0.981596
107,798,762,1560,1650.619259,0.982943
107,799,763,1562,1657.482361,0.981717
107,797,761,1558,1652.969116,0.979470
107,799,758,1557,1654.148825,0.981206
107,804,768,1572,1662.777226,0.984526
107,803,764,1567,1661.887396,0.982023
107,802,765,1567,1662.607803,0.980645
107,800,762,1562,1653.360830,0.983658
107,793,757,1550,1644.214204,0.982228
107,797,762,1559,1653.134355,0.982177
107,806,772,1578,1670.386961,0.983607
107,804,769,1573,1666.355388,0.982074
107,797,763,1560,1658.055691,0.981462
107,789,753,1542,1638.212902,0.980900
107,810,765,1575,1676.091033,0.979878
107,797,764,1561,1652.570340,0.982892
107,792,761,1553,1650.705298,0.979368
107,796,769,1565,1656.446757,0.982687
107,801,762,1563,1659.352798,0.982432
107,790,759,1549,1643.776772,0.981462
108,804,774,1578,1670.107743,0.982797
108,805,769,1574,1668.554817,0.981836
108,807,777,1584,1677.266327,0.982443
108,801,766,1567,1660.599893,0.983050
108,809,774,1583,1674.502890,0.982443
108,813,779,1592,1683.392435,0.983708
108,801,758,1559,1656.830457,0.981987
108,805,775,1580,1672.403599,0.982595
108,810,773,1583,1676.566743,0.983252
108,813,779,1592,1686.098709,0.983101
108,806,768,1574,1664.537214,0.984315
108,804,769,1573,1662.679003,0.984467
108,811,776,1587,1678.195185,0.983961
108,800,762,1562,1652.642827,0.984416
108,802,771,1573,1664.637610,0.983657
108,801,767,1568,1666.126452,0.981583
108,806,770,1576,1668.974120,0.982291
108,797,764,1561,1654.064122,0.982342
108,815,785,1600,1689.321011,0.983657
108,802,766,1568,1658.458311,0.984467
109,813,784,1597,1690.656990,0.982002
109,818,779,1597,1692.003984,0.982554
109,821,779,1600,1696.985165,0.982855
109,814,775,1589,1684.243743,0.983105
109,809,779,1588,1679.435661,0.981802
109,810,772,1582,1677.091518,0.982704
109,810,773,1583,1678.419231,0.983055
109,811,775,1586,1678.388350,0.981601
109,813,775,1588,1686.230290,0.981501
109,816,777,1593,1687.138738,0.981852
109,817,778,1595,1692.311968,0.982955
109,814,777,1591,1684.036986,0.983205
109,820,777,1597,1697.684875,0.979897
109,814,773,1587,1683.197161,0.982403
109,808,769,1577,1672.946817,0.981752
109,816,776,1592,1691.648413,0.980498
109,819,781,1600,1694.372478,0.982153
109,808,770,1578,1674.185735,0.981651
109,820,781,1601,1695.701535,0.981952
109,827,781,1608,1706.105106,0.981802
110,816,777,1593,1685.258041,0.982613
110,811,776,1587,1685.821108,0.981172
110,823,785,1608,1702.916667,0.983557
110,823,783,1606,1705.554207,0.981123
110,825,786,1611,1704.031843,0.983607
110,819,792,1611,1702.689804,0.984004
110,814,783,1597,1692.246671,0.981222
110,824,784,1608,1704.800126,0.982464
110,826,791,1617,1712.447917,0.983358
110,815,786,1601,1693.276415,0.983010
110,822,778,1600,1696.050553,0.983209
110,824,791,1615,1707.455357,0.982464
110,820,781,1601,1694.790177,0.983110
110,838,783,1621,1719.850841,0.982017
110,819,786,1605,1700.455263,0.982414
110,830,789,1619,1714.926858,0.981669
110,826,785,1611,1706.273282,0.983010
110,821,790,1611,1708.070684,0.981520
110,814,777,1591,1689.357000,0.980676
110,824,791,1615,1709.970019,0.982116
111,834,799,1633,1727.572991,0.984690
111,828,789,1617,1716.905598,0.982425
111,827,785,1612,1705.179191,0.983508
111,826,788,1614,1707.917379,0.981588
111,824,786,1610,1707.955400,0.981539
111,826,787,1613,1708.639393,0.982671
111,828,789,1617,1714.664909,0.982080
111,822,787,1609,1703.336304,0.982327
111,829,795,1624,1716.353382,0.984000
111,820,784,1604,1705.866597,0.979767
111,829,790,1619,1715.084589,0.982130
