NUM_CAMPS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
47,365,296,661,776.887264,0.891989
47,361,294,655,772.368385,0.892106
47,369,293,662,787.097318,0.886757
47,367,305,672,782.438338,0.902104
47,364,306,670,782.333695,0.896989
47,367,289,656,786.706079,0.883037
47,363,311,674,775.113518,0.911522
47,366,298,664,776.909808,0.896524
48,373,314,687,797.068815,0.899135
48,361,302,663,785.195092,0.888775
48,374,306,680,794.826347,0.896175
48,373,304,677,796.086747,0.892190
48,371,305,676,792.048019,0.895378
48,376,298,674,797.469828,0.883197
48,370,298,668,789.201345,0.885587
48,370,302,672,793.820334,0.889003
48,372,301,673,790.113873,0.892418
48,376,301,677,796.193332,0.892077
49,382,315,697,808.224363,0.906658
49,372,336,708,802.811836,0.923943
49,370,326,696,796.863126,0.913460
49,373,315,688,799.028105,0.905320
49,374,324,698,804.494344,0.911676
49,376,318,694,801.842288,0.906881
49,370,327,697,801.281923,0.911230
49,369,331,700,803.597491,0.914799
49,384,314,698,810.327033,0.905320
49,368,314,682,793.395693,0.901193
50,376,338,714,812.574627,0.918033
50,379,325,704,810.672036,0.908634
50,386,322,708,820.960588,0.905683
50,381,322,703,813.719165,0.909945
50,382,326,708,818.678125,0.909071
50,380,324,704,817.254504,0.901639
50,376,327,703,814.234177,0.908962
50,381,329,710,815.528496,0.915519
50,381,335,716,821.286198,0.915628
50,377,334,711,809.462486,0.913115
51,381,343,724,823.935130,0.921676
51,394,339,733,839.088556,0.918676
51,380,342,722,816.086472,0.925104
51,379,339,718,824.242804,0.915461
51,381,346,727,823.933333,0.923069
51,381,338,719,826.407266,0.913533
51,381,336,717,822.993605,0.914926
51,374,340,714,813.248963,0.919747
51,381,332,713,819.410048,0.911925
51,386,344,730,834.937500,0.914176
52,393,346,739,846.452094,0.915826
52,393,357,750,843.317972,0.929067
52,387,349,736,838.976521,0.919084
52,385,344,729,837.417190,0.910887
52,391,345,736,846.582376,0.912043
52,379,347,726,830.162942,0.914040
52,394,343,737,848.142702,0.912884
52,384,344,728,833.551678,0.917823
52,391,354,745,842.474153,0.922972
52,396,351,747,850.395023,0.917612
53,394,360,754,861.371731,0.919786
53,393,344,737,840.762526,0.915868
53,395,353,748,855.323273,0.918548
53,396,354,750,860.145442,0.916692
53,394,363,757,853.142343,0.924941
53,395,356,751,857.237731,0.921435
53,400,354,754,862.794479,0.917517
53,401,361,762,859.476451,0.928549
53,395,363,758,863.500352,0.920713
53,399,353,752,858.379193,0.920198
54,406,359,765,869.434158,0.925420
54,405,361,766,875.808400,0.915908
54,398,364,762,864.334711,0.922384
54,404,364,768,865.181943,0.926432
54,406,364,770,869.516627,0.926230
54,409,354,763,877.658713,0.913884
54,405,361,766,866.484890,0.924914
54,401,361,762,871.436639,0.915908
54,404,360,764,868.997238,0.920259
54,403,367,770,867.731782,0.926634
55,415,363,778,885.610722,0.923000
55,409,368,777,880.290973,0.922305
55,413,366,779,889.868914,0.917735
55,408,374,782,885.855937,0.925286
55,399,370,769,876.456234,0.919324
55,408,363,771,881.831250,0.915152
55,409,376,785,882.993406,0.931545
55,404,365,769,880.243944,0.914853
55,406,374,780,882.002022,0.922305
55,406,368,774,885.262500,0.916145
56,420,381,801,906.231839,0.925644
56,421,383,804,910.329466,0.921741
56,416,385,801,902.942251,0.928376
56,418,382,800,896.980306,0.930718
56,423,378,801,907.935848,0.924863
56,408,374,782,891.229537,0.920277
56,416,382,798,899.164816,0.927888
56,416,379,795,893.133085,0.932963
56,414,379,793,898.073157,0.923692
56,419,381,800,896.489885,0.932475
57,412,393,805,900.767539,0.935193
57,426,388,814,924.524608,0.922347
57,424,388,812,913.204528,0.929729
57,410,390,800,901.360985,0.927620
57,427,388,815,918.757700,0.929441
57,425,379,804,918.769062,0.921005
57,420,380,800,914.699112,0.919567
57,428,384,812,915.276853,0.925319
57,418,380,798,902.617437,0.925031
57,422,394,816,912.195477,0.932221
58,438,401,839,938.767236,0.935274
58,431,406,837,938.210793,0.932165
58,429,395,824,927.557111,0.932636
58,435,397,832,938.353841,0.926606
58,426,391,817,925.665884,0.925382
58,430,388,818,924.529017,0.926983
58,427,398,825,922.518963,0.932636
58,427,387,814,919.616392,0.925099
58,433,402,835,933.996206,0.934520
58,431,401,832,933.000317,0.933107
59,443,395,838,952.308810,0.921182
59,424,402,826,934.149157,0.925350
59,430,392,822,936.195570,0.920441
59,439,401,840,949.484925,0.929054
59,442,407,849,951.588602,0.929425
59,426,405,831,936.566493,0.928313
59,435,398,833,948.023717,0.920256
59,434,403,837,942.836620,0.925720
59,434,397,831,939.803813,0.928499
59,441,398,839,946.768708,0.923590
60,443,415,858,959.059351,0.935883
60,448,409,857,966.998253,0.928051
60,448,408,856,964.185474,0.926503
60,447,412,859,967.663897,0.927869
60,442,414,856,963.789992,0.928324
60,453,403,856,971.058994,0.922769
60,434,412,846,956.650875,0.925228
60,448,404,852,965.523790,0.925683
60,444,408,852,960.764096,0.929326
60,450,399,849,962.819665,0.923133
61,459,420,879,990.338817,0.930126
61,445,417,862,972.461445,0.931291
61,449,416,865,978.317629,0.925020
61,450,416,866,980.044404,0.923497
61,445,426,871,971.714271,0.935232
61,434,416,850,962.327586,0.926722
61,446,410,856,965.107363,0.925826
61,445,415,860,972.859749,0.927618
61,445,413,858,969.614699,0.930305
61,446,413,859,974.295570,0.927797
62,454,417,871,990.415514,0.920589
62,458,427,885,993.588957,0.927904
62,453,422,875,990.101725,0.928962
62,456,414,870,984.836875,0.924996
62,449,425,874,981.336368,0.930724
62,451,417,868,986.905301,0.923850
62,458,421,879,988.319691,0.926935
62,460,421,881,995.302798,0.923674
62,453,407,860,981.843429,0.917768
62,455,420,875,987.246420,0.926494
63,471,427,898,1010.348590,0.931737
63,465,428,893,997.229465,0.935727
63,471,426,897,1018.166092,0.924538
63,463,418,881,1002.571217,0.924798
63,468,428,896,1015.231843,0.924191
63,466,420,886,1000.557743,0.924798
63,464,426,890,1002.815676,0.927140
63,465,427,892,1003.695881,0.930697
63,468,434,902,1010.509960,0.934166
63,463,429,892,1003.304195,0.930697
64,469,443,912,1019.601375,0.935536
64,479,428,907,1022.896870,0.929047
64,467,438,905,1025.281486,0.926486
64,476,445,921,1024.188378,0.934426
64,475,429,904,1017.358317,0.929986
64,461,431,892,995.057053,0.936561
64,458,436,894,1007.750529,0.931694
64,470,444,914,1020.570884,0.936390
64,468,440,908,1016.585030,0.936305
64,466,433,899,1021.250048,0.921021
65,470,448,918,1029.569112,0.932493
65,478,446,924,1033.666886,0.934594
65,490,449,939,1040.272422,0.938798
65,488,442,930,1038.328327,0.934594
65,481,439,920,1037.879363,0.925011
65,478,449,927,1036.340695,0.935939
65,477,454,931,1038.470086,0.936864
65,480,448,928,1033.089378,0.937201
65,478,447,925,1033.424908,0.937116
65,480,464,944,1043.285329,0.945355
66,489,452,941,1054.989140,0.934095
66,484,458,942,1052.592839,0.930121
66,477,454,931,1043.003246,0.935503
66,489,458,947,1058.767565,0.934261
66,479,451,930,1045.860335,0.933019
66,481,446,927,1053.769976,0.920185
66,482,453,935,1041.494974,0.939394
66,486,460,946,1058.531406,0.932853
66,491,448,939,1056.965704,0.930783
66,487,444,931,1050.898879,0.927140
67,486,458,944,1058.664959,0.933692
67,491,460,951,1064.859452,0.935894
67,488,457,945,1058.721217,0.932632
67,492,468,960,1068.302777,0.938830
67,482,464,946,1056.847927,0.935813
67,500,460,960,1077.692730,0.932306
67,497,462,959,1071.273597,0.934426
67,489,447,936,1059.187448,0.924721
67,495,464,959,1071.468835,0.934426
67,499,455,954,1069.097340,0.935242
68,493,472,965,1084.285327,0.933221
68,496,460,956,1073.010192,0.929122
68,501,476,977,1084.548439,0.942221
68,503,464,967,1091.262175,0.927596
68,501,462,963,1081.940412,0.932417
68,499,475,974,1078.524293,0.940132
68,497,467,964,1081.794210,0.931292
68,496,467,963,1072.835452,0.934748
68,494,462,956,1078.653006,0.928640
68,498,456,954,1075.518753,0.930890
69,505,478,983,1096.302862,0.936485
69,507,481,988,1092.327817,0.939891
69,499,474,973,1087.744223,0.935693
69,507,474,981,1093.685944,0.937436
